game_id,rating,user,description
246192,6.0,doctoryes0,Someone finally finished designing Splendor so it isn't just a mechanism and some poker chips.  Was it worth finishing?  Sorta.
246192,10.0,doktorloza,"Genial familly game.  Colorfull, intelligent and amusing."
246192,7.0,doldilocks,"PWH does it again! I think I like Barenpark more, but as far as games with fun combos go, you can do a lot worse than Gizmos. I think over repeated plays, I'll wish for more than what is on offer here, but as far as a first foray into assembling combos more complex than Splendor and the like, this is an excellent entryway."
246192,7.0,Dolphinandrew,Pleasant engine builder. Nicely produced.
246192,9.0,doodlezook,"This is really good. Fast games. Always over before you're ready, and doesn't outlast its welcome. This may become a new staple. "
246192,4.0,doosapil,rather play splendor
246192,7.5,Dopeski,"It's been a while since a really, really good engine-building game has come out. I'm always happy and excited to play this game."
246192,7.0,Dorothi,"Könnyed, családi belépő szintű társas. Jópofa benne az a sok üveggolyó, gyerekkorom játékaira emlékeztet. "
246192,6.0,dougadamsau,"A cute little engine builder where players are drafting inventions and energy to power them, which chains into more and more powers.  It’s fine and harmless, but nothing we haven’t seen before.  "
246192,6.0,dougadamsau,"A cute little engine builder where players are drafting inventions and energy to power them, which chains into more and more powers.  It’s fine and harmless, but nothing we haven’t seen before.  "
246192,7.0,Drackson,"Family fun with cute art and enjoyable marble mechanism. engine building can be clever but also annoying to those who might have made a bad move earlier in the game. I plan on playing this game with my kids, but if engine building is the goal for adults I would pick wingspan any day over this game."
246192,10.0,Dragon77,Brilliant family game !!!
246192,8.0,drakkos,https://meeplelikeus.co.uk/gizmos-2018/  https://meeplelikeus.co.uk/gizmos-2018-accessibility-teardown/
246192,8.0,Drauder,"Really enjoyable filler, fast, but as game goes, it gets more and more fun with deeper combos... it’s so satisfying to chain another and another combos in this game."
246192,7.0,drewcoaustralia,Marbles were the reason I bought it but they're a tad superfluous. Very pretty but unnecessary
246192,6.0,DrKlingmann,Z Aleplanszówki kupione 24.11.2018
246192,8.25,drlowdon,Card Drafting.  2 Player: 7.5
246192,6.0,DroppEcho,"Pure engine builder.  It's fine.   Might be an improvement on Splendor, but it is so derivative and uninspired that I'm not drawn to it in any particular way.   The marble centerpiece is only semi-functional and mostly for show, but you know that going in."
246192,8.0,drtop,"Eddig csak 2 fővel próbáltuk ki, de a célnak teljesen megfelel. Kevés szabály, összesen 4 oldalas játékszabály, családi játékhoz elegendő mélység, gyerekkel is játszható, habár kérdéses, milyen kortól képes átlátni a kombinációs lehetőségeket, igényes kivitelezés, minden játékosszámnál működik, 1 órán belüli játékidő (legalábbis két fő esetén), aki kedveli a tablóépítős játékokat érdemes tenni vele egy próbát. Habár a stratégiánkat nagyban befolyásolja az éppen aktuálisan látható 9 kártyalap és 6 energia golyó, amelyből válogatni lehet, de az akció lehetőségek olyan jól vannak kitalálva, hogy soha nem érezzük azt, hogy nincs mit tenni, csak haszontalan lenne a körünk. Személy szerint nekem a Fesztáv jobban tetszik ebben a kategóriában, de ez a társas hamar népszerűvé vált a családban, így van létjogosultsága. (2019.12.10.)"
246192,8.15,DTD96,4 players: 1.5 hours
246192,7.0,dtmoura,"The similarities to Splendor are gigantic... Engine builder, even similar actions, great components... It is Splendor 2.0 - However where in Splendor the disputes are always quite tight, in Gizmos all the different machines you can build make the results quite varied, you may win by a huge margin and runaway leader may be a problem. Lastly the escalation is so steep that games may even be quicker than I would like... All in all it is a good game, but def not a Splendor killer..."
246192,7.0,dubfrost84,"Neat take on the engine-building genre.  Almost simple enough to be a gateway game, yet allows for a lot of paths to victory and strategies.  The marble dispenser is absurdly unnecessary, but it grows on you.  The symbology is very approachable.  The theme is completely non-existent.  Would recommend, but I think its allure will fade with time.  It doesn't quite capture the elegance of Century Spice Road."
246192,7.0,Dudewiththeface,"Bought this and need to play more, it's an engine builder I think I'll like but the first time things didn't go as well as everyone else. But these I like to give more plays to and then truly decide where I stand."
246192,8.0,dudexpress,Complexity : 2/5 Setup : 2/5 Luck : 3/5 Longevity : 3/5 Components: 3/5 Portability: 3/5  complete italian review on https://dudexpress.it/reviews/gizmos/
246192,8.0,durkinphd,"Gizmos is an neat little engine building game, with a fun science fair theme. It's especially appealing to me as I am an experimental physicist and a big Phil Walker-Harding fan (Bärenpark, Imhotep, Sushi Go, Cacao, Archaeology). The game has a nice arc: an initial slow build of Gizmos to a thrilling cascade of triggering effects. It taps that same euphoria that Ganz Schön Clever has for me recently.  The manual is absolutely excellent. The iconography is very good and I am impressed with the clarity of the game space as the Gizmos build - choices and actions are clear. The game ends at a good point, just when it starts becoming a challenge to track the triggering Gizmos.  The marble dispenser is itself an excellent, elegant gizmo. It keeps the pick and draw actions snappy. And it makes an attractive table presence! Using a deck of cards or a bag of chits in its place would have been a fiddly mess."
246192,8.0,DutchOrange,"Great game, plays well with 2, 3 or 4 players. Multiple strategies, great depth, plays in under 1 hour."
246192,6.0,Dynastico,I like engine-buildy tableau builder games.  But is it still good on repeated plays?  I had no difficulty creating my ideal engine on the first try.
246192,7.0,E0001,Another good gateway game. A number of people i introduced this too bought their own copy
246192,6.0,eddieb,Engine building. without the fun of an app.
246192,6.5,EddiLaxx,"Gizmos lebt von aufgebauten Kettenreaktionen, diese sind so mit einander verworren, dass kein wirklicher Spielspaß dabei entsteht. Außerdem ist die thematische Umsetzung, leider überhaupt nicht gelungen "
246192,6.0,eddy_sterckx,2022-07-20 : First play. Played this back in June and forgot to type up some comments about it. It's an ok game/engine builder but in an age of many really good engine builders it just doesn't shine.
246192,3.0,Egwood,"Nothing special, a bare boned engine-builder with marbles. Early game goes really fast, but late game bogs down."
246192,8.0,Eitetsukb,Played
246192,7.0,El-ahrairah,"Short, no-nonsense engine building."
246192,7.0,elclarkey,Good one for the family as an entry level engine building game.
246192,10.0,Eldard,"This game takes aspects of Splendor and Century: Spice Road, then adds rigorous engine-building for a fast-paced contest the scales very well from 2- to 3- to 4-players."
246192,6.0,eldooderino,"Is fun, a little needlessly complex in the sheer number of elements you have to keep track of for me."
246192,9.0,Eleara0720,"We've had this game for a couple years after it was recommended to us by our local FLGS. For some reason, I was suspicious of it and didn't want to learn it. I enjoy other machine building games, but for some reason, I just didn't think this one would speak to me.   I was so, SO wrong.   I've only played twice, so I am definitely still learning the best way to fit everything together, but it's been a great learning experience. The mechanics are simple enough that you can sit down and learn and play quickly, but you still have to use enough logic and resource budgeting that it doesn't feel like a complete throw away to play.   My biggest suggestion: Don't sleep on the upgrades or conversions! The points get higher much easier when you can combo your purchases and purchase level three cards earlier on.   One of the biggest things I appreciated was the thought that went into the components. They gave us round currency, so they also gave us a ring to contain them. There is a blind selection option and directed selection option, so they designed and included a bank that could handle both. The provided a boxed that can actually hold all the stuff they give you to play with. Box mechanics are one of my greatest pet peeves, so I always appreciate when it's well thought out.   My only real concern is replayability. There are no expansions for this game. We do have the promo pack, but that's just a few cards, and it doesn't seem to add a ton. Unless more content appears, I worry that this game won't hold its luster. Especially when playing with 3 or 4 people, it's easy to burn through a big chunk of the level one and two cards. I would love to see where else this game could go."
246192,5.0,Electropuncher,"I didn't have fun with this one, but I can see the appeal. Basically, if you want to have to worry about twenty triggers, this is the game for you."
246192,6.5,ELink2k,11/20 Theme 1 aesth 2 replay 3 length 3 ease 3 tact/strat 2 Comp 2 score 2 engine building 3 drafting 2
246192,8.0,Elpete,"Really quick and fun game. At 2 players, it is not as long as it says.."
246192,8.0,elpisete,20
246192,8.0,Els76,Sleeved 112ex. 65x100mm (Arcane Tinmen Extra Large) bijgesneden 
246192,6.0,emilcavan,Mecánicas que recuerdan al Splendor
246192,6.5,enavico,"+ A better alternative to Potion Explosion + Easy to learn, with many possible card combos  - Luck elements"
246192,8.0,enigma0t2,- This absolutely replaces Splendor for me. The game really is about creating an engine that allows you to chain moves together. Easy to teach and quick to play!
246192,7.5,EnumahElish,"nice quick engine-building. Theme weak, and the energy (marble) hopper a bit of a gimmick. At least it doesn't overshadow the nimble, interesting game play. I like this a lot, and because of its light, quick nature, can see it being played regularly when we have an extra 30 - 45 minutes."
246192,7.0,enzo622,"The foundation of the game is buying bonus power cards and building your own bonus power engine. The way you do that is by paying for the cards with marbles. You select the marbles from a tray of marbles on offer. Red, blue, yellow, and black marbles each build their respective color card types.  The cards do everything from helping you select more marbles with a single action, hold more marbles (you’re initially limited to 5 which makes the bigger cards impossible to buy), and use marbles more efficiently, for colors beyond their own, etc.   It plays quickly and is a quarter-drop game. Had a bad game of it? Drop another quarter and have a go. It’s short enough to play a few back to back."
246192,7.4,EpicViking,"2019-11-10 The game is okay, but perfect as a gateway game for non-gamers. "
246192,7.0,epp55,"So much alike and at the same time very different from, Splendor. Its fun and quirky and more of an engine builder than Splendor, where tactful maneuvers give players a more deep gameplay.  But even if its not deep, its a very enjoyable game."
246192,7.5,Eric Engelmann,CoG
246192,6.0,ericbinnyc,"Engine-builder with a marble dispenser gimmick. Didn't wow me on my first play, but could see some interesting combo potential, enough to make me interested in future plays."
246192,8.0,ericbjohnson,Gaming: This is a fun engine building game
246192,9.0,eric_s_raymond,"Excellent game, competes well with the likes of ""Century: Spice Road: and ""Splendor""."
246192,4.0,erikclaes1981,Wrongfully compared with potion explosion. It's like comparing Kingsburg with monopoly because it has dice. In this equation gizmos would be the monopoly... Building the combos is never excited and I was actually happy the game ended. Takes way to long for a seemingly filler game. The cardboards look like poor quality.
246192,8.0,Esredi,"Después de pasarme un año escuchando ""este es como el Gizmos"", mi decisión fue ""Saca el Gizmos de una vez y así lo pruebo"" (Quizá no fueron esas las palabras exactas,... ni el sentimiento... Pero sí el mensaje).  Es un juego divertido y fácil. Lo mejor que tiene es que es impredecible, porque según lo vas movimiendo o escogiendo, se va modificando la situación, lo que hace que no puedas gestionar los recursos como quieras. Pero aquí vienes a hacer combos y ganar. Y a pasarlo bien, tambien. Y en este juego (mejor a tres, mínimo), está más que asegurado."
246192,5.0,EternalFury,snowbally (it is obvious who is going to win VERY early.) random low replayability
246192,7.8,Euphoria_JS,"$29.45 (26.06+hst) @ 401 games (Dec 26, 2018)"
246192,8.5,eversilver,"Basically Splendor with combos. I didn't expect to like it much, but the joy you get from setting up the chain reactions is undeniable."
246192,7.5,Everybody_lies,E
246192,6.0,EvilPolBro,"Well designed card drafting, race to score the most points game with interesting decisions. I would not play in a highly competitive group due to potential AP abuse. The game could use a method to track the number of total cards and level III cards in play by a each player."
246192,8.0,Evlong,"Engine building as a mechanic, theme, and goal.  Great game at its weight, though I think the rules could be a little clearer on triggers, etc.  Card feel mostly balanced."
246192,7.0,ewack16,Solid little engine builder
246192,7.5,ewhalen01,Teng
246192,5.0,exparrot,"Gosh this plays fast and it actually feels more like a race than an engine builder. You attempt to build a machine of 15 parts and each piece you add allows you to do more with one type of the basic actions.  Once you are playing it is pretty straight forward and easy to play, but the iconography could have been much better and often we had to refer to the cheat sheet over and over for very similar effects.  The marble mechanic here is actually pretty good. All of us were concerned it was simply a gimic but the game has two specific mechanics  for the marbles, picking from those in view and blind draw, of course this could have been achieved in other ways but honestly I quite like the dice 'machine' here,  I do however have concerns over replayability. Is there actually any more depth or any other mechanics to explore that we did not encounter in the first play?"
246192,6.0,ExplodingSnail,"Good game, but as a puzzle it can be solved quite quickly. You ideally want to be building a gizmo every round so whomever buffs their build action the most usually wins."
246192,7.0,e_tres,"Otro de esos juegos para introducir a no jugones o para jugar con toda la familia. Hay que gestionar recursos para pagar cartas y generar combos de acciones, y algunos pueden ser realmente alucinantes. Tiene una pequeña capa de interacción y una duración muy ajustada. Ligero muy agradecido"
246192,8.0,Fabiotorres,"Número de Jogadores: 2 a 4. Dificuldade: 2,2/5,0 Indicado para Iniciante: Sim Contras: O tema não atrai muito. Prós: Muito gostoso de jogar.   Comentários: Jogo muito gostoso de jogar e bem rápido! As regras não são complexas, mas a estratégia de combar as cartas exige bastante do jogador. O jogo chama muita atenção pela arte em 3D dos componentes, já o tema não é nada atrativo No jogo precisamos construir o melhor motor possível, para isso temos que comprar cartas de maneira que as habilidades dela se combinem para deixar o seu motor cada vez mais potente. Para quem curte engine builder, recomendo demais!   Modo Solo: Não existe."
246192,8.5,FahrenheitXu,"2–4 Players Sug Ply : 3,2,4 Sug Age : 8,10"
246192,9.0,Falex2000,I really like how the game turns more interesting in each round thanks to the cards and modifiers you acquire in each turn. High recommended
246192,7.7,familywontplay,"Most certainly of the Splendor/Ganymede genre.  Presently I like this one the most despite that the marbles are a total unnecessary gimmick and the marble dispenser has its occasional mechanical problems.    Played with 4 and no run away winners.  Everyone finished within a point of each other.  All of us had varied engines which we all established early in the game and advanced with satisfaction.  We all felt our different engines ran smoothly & choices were always available.    I am sure many will complain & rate it low because there is no interaction, that it's just a game of solitaire for each player. However, I enjoy all kinds of games from high to low interaction, and found this one quite satisfying, as did all the others players."
246192,8.0,fargus9,This is the game I wanted Splendor and Century to be.
246192,5.0,Faso74it,"Tableau building, not my genre. The marble gimmick could have been just a deck of cards, but this is cmon, so overproducing is the key word. While it makes sense in potion explosion, here is nice but nothing noteworthy. The concatenation effects are nice, but get stale soon."
246192,3.0,FaytParkour,"No reason to play this if you have a game like Century: Spice Road (or Golem Edition) or any other good engine builder. Hardly any player interaction, so my friends and I weren't too impressed."
246192,7.0,Fencejummper,Family weight tableau builder. Wife enjoys it
246192,7.0,Fennecus,"First engine builder for us.  So many recommendations on forums.  Simple to learn, fun to play, yet quickly I find it a bore.  Marble dispenser is a good idea.  clever purchases gets lots of chain reactions.  Wish there was  few more marbles in dispenser or better yet make dispenser smaller."
246192,7.8,findoooo,璀璨宝石上位代替，combo很爽。
246192,7.0,flapJ4cks,Custom Hopper
246192,7.0,Flemeth,"Un Spendor like qui plaira aux amateurs de combos à gogo et de billes colorées. Je préfère l'épure de son aîné, le trouvant à la fois trop débordant de cartes à effet et trop autistique, car même s'il est possible de bloquer ses adversaires en leur piquant des cartes, on jouera la plupart du temps le nez dans ses billes à multiplier et démultiplier les effets possibles. Un jeu solo à plusieurs en quelque sorte, comme Res Arcana ou récemment Underwater cities, de bons jeux qui n'ont pas ma faveur pour la raison citée plus haut. Donc oui pour le côté ludique, non pour le côté fédérateur."
246192,7.0,flow wong,还可以，没有想象中好玩，有些杂乱，没有宝石那么简洁。本身是要打combo，但构筑起来的时候也差不多结束，而且打出combo的时候没有爽快感也没有成就感（不像大饭店）。可以玩，但重开欲望不高。
246192,7.0,flrecord,The aspect of engine building in this game is good for use as a gateway engine building game that is similar feel with Century Spice Road. Only complain of this game is it doesn't provide a counter component to help player track their amount of gizmos card they purchased. It's really important to tick the last round and tend to cause mistake (we found in serveral games that we have too many gizmos card in our board because we forgot to count it). My group prevent this issue by using wooden tokens to track amount of gizmos card we purchased.
246192,8.0,flyingdutchmanz,2020
246192,6.0,fmoros,Similar to Splendor but with abilities in the cards.
246192,7.5,foldedcard,Combotastic tableau builder that plays quickly and has a good amount of variety. A better game than CMONs other marble driven game Potion Explosion but worse marble tray.
246192,5.0,foolinjected101,Meh
246192,1.0,foxrain4,"Interesting setup, can play 1 more time and forget about it"
246192,10.0,Foxwick,I really enjoyed this game. It's like a more balanced Machi Koro.
246192,7.0,franfac,23€
246192,7.0,Frankies,"Engine building game s malými kuličky. Relativně pěkná hra, která je trochu snowballící. (1-5 hráčů)"
246192,10.0,franklinrabbit,Excellent game once you get through the rules!
246192,8.495,FranklinTV,"Yet to be Played (Xmas 2020).  This is a great family and light gamer game - really enjoy it (and the balls make it a bit unique.  That said, glad I have the 2nd edition with plastic ball dispenser (Rating 8.495, March 2021)"
246192,9.0,franktest77,"Phil is actually my favourite designer: each game is elegant, accessible, right amount of rules, right duration, fun and original!"
246192,8.0,freakball,x
246192,8.0,Fredrik83,"Very good engine-building game ! I love the combos and the research action ! Many ways to victory, a perfect game that takes 30 min"
246192,8.0,Fresh73,I liked it - family thought it was too long for what it was. Traded in math trade.
246192,8.0,Friendless,Simple but fun.
246192,8.0,frotes,"Splendor but on combo steroids.  Games can be more swingy if someone gets a really good engine and the right cards/marbles come out. But that's the fun of the game, doing really powerful turns  ---------------------------  After several plays, still remains fun and interesting"
246192,7.5,FuriousBroccoli,"Pretty abstract engine builder with novel marble feeder. Success seems to be gated by luck of the draw, though the combos and very satisfying."
246192,4.0,FuzzyLlamaReviews,"I like the engine building and the use of the marbles is nifty...BUT....the chain reaction combos (although sound awesome in design) are VERY boring in action. Almost all the chain reactions just allow you to grab more marbles or vp tokens. On top of that the playing area is really hard to monitor what you can even do. Since it's all going to be random with every game on what cards you end up drawing (although most of them do the exact same thing just under different colored marbles) it's always going to be a bit of a pain to look through all your placed cards to see what chain reactions you can do. This only increases as the game goes on as you get more cards down.   The beginning is SUPER slow and it takes a bit to build up...which is fine, I mean we are playing an engine builder here. It's just that.....I wish the chain reactions were more interesting. I wish there was more meat on these bones. Also, the plastic container that holds the marbles is pretty meh, always having to shake it to get more marbles to fall into the hole.   Overall it's not a ""terrible"" game but there are many other engine builders I would play over this such as Roll for the Galaxy or any of those ""Roll, Race, Frontiers"" types of games. Perhaps an expansion to add in some new, more interesting chain reactions or variety."
246192,7.0,Fuzzyps234,I like this engine builder.  Full disclosure though: I have scored awfully in my two plays.  I may be close to some semblance of a strategy for game three though.
246192,7.0,Galaxybane,"A deeper version of Splendor, with more strategy and less complexity."
246192,5.0,gamerdoge,It's engine building. Don't see anything new. Not too complicated. Tried with 4 players for 60mins. Not worth buying.
246192,8.0,GamerGawd,"Good game. Different engine building/card chaining game. You use marbles, weird, but it works very well and adds to the theme."
246192,8.0,Games CLUB,Owned by: Stefan
246192,7.75,GamingCoupleGA,Pure engine builder.  Harmless and fun!
246192,8.0,GarfieldKlon,"34.1  Very entertaining marble collection game.  [c] Theme:          :star::nostar::nostar::nostar::nostar: [size=7]There is no theme[/size] Gameplay:       :star::star::star::star::nostar: [size=7]Very good amount of decisions[/size] Interaction:    :star::nostar::nostar::nostar::nostar: [size=7]It's a multiplayer solitaire game[/size] Artwork:        :star::star::star::nostar::nostar: [size=7]Nice, nothing special[/size] Luck:           :star::star::nostar::nostar::nostar: [size=7]Blind marble picking[/size] Strategy:       :star::star::star::nostar::nostar: [size=7]Build an engine[/size] Components:     :star::star::star::nostar::nostar: [size=7]Nice marbles[/size] Play duration:  :star::star::star::star::star: [size=7]Perfect[/size] Easy to teach:  :star::star::star::nostar::nostar: [size=7]Ok[/size] Rules quality:  :star::star::star::star::star: [size=7]Perfect[/size] Setup time:     :star::star::star::star::nostar: [size=7]Quite fast[/size] No downtime:    :star::star::star::star::nostar: [size=7]Almost no downtime[/size] Replay value:   :star::star::star::star::nostar: [size=7]Different strategies, engines etc.[/size] [/c] "
246192,7.0,garyj,Fast engine-building game - reminds me of Splendor.  Pretty with the marbles - though could have just as easier been cards - but gives it a wow factor
246192,9.0,gatchaman,"Gosh, this game is so good and so much fun. Getting your chains working, different strategies to try, and the plastic energy balls give it such a great tactile feel. Excellent game, played at work and with my son, everyone likes it."
246192,7.0,Gemelli23,"This engine-building game definitely reminds me of Potion Explosion for all the obvious reasons, but it also reminds me of San Juan in others -- being able to subtly and/or aggressively boost your base actions is a neat mechanic with more depth than I expected.  Will definitely play this again."
246192,9.0,Genepar,Jan 2020
246192,8.43,georgeiosif90,I came to it with no expectations and it didn't disappoint. Solid engine building mechanics and it's fun drafting those colored balls. Keeper. 
246192,8.0,Germflinger,"I rather liked this one, though I am partial to engine building mechanics in games. Gizmos seems like Splendor with a new twist and to me this is a good thing. At first I thought the game might be bogged down by action resolution but it actually goes quite quickly. The only thing that held the game up was the research action where it can cause some downtime while a number of cards are looked through. However, I think that the time spent on this would decrease dramatically with more familiarity of the game. The artwork is nice and the iconography is easy to understand after a few minutes of play. Overall a good game that I would like to play again if I get the chance."
246192,6.0,getareaction,Won at LoBsterCon in May 2019. Traded away in June 2019.
246192,9.0,GhostInside,"Fantastic engine-builder.  Cute, fast, easy to explain, easy for new players to pick it up. Most of the people I have introduced this game to have purchased it shortly afterwards. However, it IS extremely lightweight once you figure out how it works.  And that leads to the feeling that you have ""played out"" the game if sticking to rules-as-written. But once you start adding house rules (like taking the pure-VP cheese cards out of the deck) it starts getting interesting again."
246192,5.0,ghostofmerlin,This game is garbage.  You sit and wait while people pick marbles and then convert them into oblivion.  There’s nothing really good about it.  
246192,3.0,giltleaf,"While playing I kept thinking I liked it more than splendor but afterwards none of the choices were ever really hard or interesting. Just ""what is the best thing I CAN do (which was obvious)"" and then doing it. Everything is a good choice which is fun though."
246192,10.0,gimodude,Inventory
246192,9.0,ginkhoma,Occasion Sajou -30%
246192,7.0,Gkbinger,Leirans own
246192,7.0,glanfam,"Splendor < Spice Road < Gizmos < It's a Wonderful World Fun fun fun engine building Love the marble resource machine  UPDATE, but I think I've had my fill of all 3. None are bad, nor are they particularly exciting. After a while, the engine building in the first three are too boring to hold my interest."
246192,6.0,glax,"The design is a fine Splendor-like derivative, but combos are disappointing and rather flat because they mostly don't cross action boundaries. Individual actions get more powerful as gizmos are added, but they don't normally trigger other actions. Only a few level 3 gizmos do that, and the game is probably over before those make much of an appearance (the default game length of 16 total/4 level 3 gizmos feels too short; felt better at 20/5.)"
246192,7.0,globetrotter,"One of the best filler games. Despite it's simplicity and randomness, I really enjoy this one."
246192,9.0,glunsforddavis,A great engine building game that builds on games like Splendor but adds really interesting interactions. Your turns become more complex only as much as you make them more complex. It's just barely above a gateway and plays in maybe 45 minutes with 4 players.
246192,7.0,gneria,This fun engine builder allows you to really get those combos rolling. My only complaint: It ends to soon.
246192,7.0,Goatcabin,"The gameplay here is smooth and satisfying, but like every other Phil Walker-Harding game I've played, I'm not convinced it's an essential part of the collection. Still, I'm happy to play this and might even suggest it for a little while longer."
246192,7.53,Godblin,There is a bit of early snow bowling due to luck.
246192,8.0,GoingTopShelf,"Phil Walker-Harding hits another home run for me and my family with Gizmos. The chaining effects in this game are pure awesomeness. The look on my son's face was pure joy when he built a gizmo that allowed him to take a pick action which allowed him to take another pick action, which allowed him to, etc. etc.  I worried that the chaining of effects would become overwhelming as you can only use the effect on each card once, but there's just enough going on where you feel super cool when you chain 3-4 things together, but rarely do those effects become difficult to track. I also love that good play is rewarded and there can be wide discrepancies in points. The negative of this is that the game can be exhilarating or deflating depending on how the game flows. This is a perfect mix of light enough for newcomers but strategic enough for hobbyists."
246192,7.0,Goldron,solid engine builder
246192,7.5,Goodsmell,2021-10-14
246192,9.0,gouyass,Just a little bit of luck to win... Sometimes you can do nothing... 1 or 2 précisions need... But excellent game for newbies and middle level players
246192,7.8,gpereira,BR2 BR3 R4
246192,8.0,gr9yfox,"A very streamlined engine building game with fun components. Players build their inventions piece by piece and as they grow, so to their available actions."
246192,7.5,gradman2k3,Interesting game. My first play strategy did not work and I got beat pretty badly. I’ll still play it again because the kids like it.
246192,7.0,grasa_total,"I was ready to rate this up to a 9 if our initial fervent plays-- 5 in two days-- led to a long-term habit. So far they haven't yet, though. Not that this isn't the delightful sugar rush of an engine builder that it seemed, just that it hasn't yet TOTALLY gotten its hooks in us. I'm equally ready to declare it a slightly-guilty-pleasure classic if it ever does, and resigned to it probably not being. Could happen, though!"
246192,7.0,GrayCat,Got this for J for his birthday. The game play is fun though he usually takes the pieces out and makes up his own game.
246192,4.0,Greenosaur,Not a bad game for the right price!
246192,9.0,greglios,It's a lot of fun to build up your engine and have awesome turns where your combo goes off.  
246192,7.0,GregtheLee,PLAYED: LIKE: KEEP
246192,9.0,GrimSavvy,Great engine builder with a lot fun
246192,7.5,Gti70,4000
246192,7.5,gtogixxer,Sleeved
246192,6.0,Guudys,"Gizmos is a really unique game. It mixes the marble dispenser of Potion Explosion and card comboes a la Ganymede, kinda? Pretty fun, tactile, the dispenser and the marbles are really pretty. The gameplay itself is really entertaining and I could see playing it with young teenagers? Really simple to teach and learn when you understand what all the symbols mean."
246192,10.0,G_Wesley_Cone,A go to game for bringing players out from the world of Catan
246192,7.5,H00T,"At first glance, the marble dispenser may seem a bit gimmicky, however, it totally makes the game! The dispenser is totally functional and works well in that sometimes you pick from the visible track and other times blindly pick from the main pool. The play time is perfect for when you have a hour or less or just want something a little lighter. [Sleeved w/ Swan PanAsia]"
246192,5.5,H8Man,"Ok game, but I expected more. The game runs too fast to actually play with all the abilities available. You can go for cards that increase your pool of resources, but at the time you are ready to buy the bigger stuff, the game will already be in it's last turns."
246192,7.5,hadsot,"I think this game is a really good and simple engine building quite literally.  I think the choices in terms of draft are really important at beginning, and you might have an awful start, if you didn't plan a little bit ahead.   The only downside from the game for me is the slow beginning since, we are just picking and building the gizmos."
246192,8.0,HammerFly,엔진빌딩 게임이라 첫플을 하면 자연스럽게 한 판 더를 외치게 될 것 같다. 어느 정도 익숙해 질때까지 리플레이성이 좋을 것 같고 패밀리 게임으로도 좋을 것 같다.
246192,7.5,HansDavion,Really enjoy this one - tends to end quite quickly and is normally quite close and a race to win - but building the machines with the coloured marbles is good fun and we all enjoy this one.
246192,7.1,HapaxLeg,"The marbles help, though this game does do a better job than most as an engine builder.  "
246192,6.0,hatren,N+Y
246192,7.0,HausOfQwert,Purchased secondhand
246192,7.5,hawkyhawky,Very fun
246192,7.5,Headonpillow,Really like the engine building mechanic. The only drawback is its short time play. I'd definitely love some more rounds or events build into the base game mechanic. 
246192,7.0,heartpiece013,"All the random card draws of Wingspan or Terraforming Mars, but the art is consistent, the rules and iconography are easy to understand, and it plays in 30 minutes if everyone knows what they're doing. The condensed play time alone is a HUGE improvements over both other games I mentioned. If you need a card-based engine builder, I'd recommend this one."
246192,7.0,HeavyAdge,"In the line of Splendor/CSR, and i like this one the most because the chains are the most fun to do, and the marbles are really pretty. Also feels shorter, which is good."
246192,7.0,HemlockWP,2 - 4 players  A simpler game where you are engine building gizmo cards via marbles you collect from a gum-ball looking contraption.  It was fun based on one play and would like to play again some time.
246192,8.1,HerbertML,quick played engine builder with marbles /*#K3*//*stay*/
246192,6.0,herrkuba,"Przyjemny tytuł rodzinno-imprezowy 6-7. Grane u Przemka. Kuleczki, kuleczki, kuleczki. Dobieramy kulki według kart. Krótkie=filer"
246192,8.5,hetile,7
246192,7.0,Hezza,An enjoyable tableau builder.
246192,6.8,hippiephysicschick,mt bgc
246192,6.0,holf,璀璨寶石的架構，想做到彈珠連鎖的combo，但除了檯面可見的彈珠暗抽的只是靠運氣，也因為如此，去卡別人拿彈珠又跟自己的能力不搭的情況下，不如還是自己玩自己的，這部分是輸璀璨的
246192,8.0,HollaMonkey,"It is an engine builder at heart, it ended quickly with 2 players... like any good engine builder.    It was something different because you have to manage your resources to keep it going.  Overall we liked it."
246192,8.1,HomeWay,這遊戲規則特別簡單，又能狂打Combo，值得一玩的好毛線
246192,6.0,honoohane,Mechanics:1.4/3 Replayability:1.2/2 Balance:1.9/2 Interaction:0.8/2 Arts:0.7/1
246192,7.0,HON_BG,Another good combos abstract game.
246192,8.0,HoosierHound,Played at Geekway 2019
